wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50_smooth,max_dev_tail_50,stability_ratio_smooth,max_slope,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
4.67,2.2982197994222697,0.3342863374266172,8.014572137580856,0.0029069041885934,0.0009487792791171,0.0095050848518059,0.0028382233135304,0.0862491311432875,30.0,4.7090893,0.03908927917480476,0.03908927917480476
4.23,1.84433678570046,0.2549056621410284,6.744910501281425,0.0028228167586632,0.0011018013416327,0.0059369236100377,0.004322388636078,0.0672617397948228,31.0,3.6606588,-0.5693411636352543,0.5693411636352543
4.73,1.785229512060235,0.2675091355907868,8.045106467466393,0.0027716775147372,0.0012629851680768,0.011157578718226,0.0047212786231253,0.0640674102647753,32.0,4.7547216,0.024721641540526917,0.024721641540526917
5.16,0.9641633689037632,0.1306928476098414,7.471163389585672,0.0027206254928678,0.0009919077929371,0.0102362619982268,0.0075896103228903,0.0658130659842541,33.0,5.1512704,-0.008729610443115376,0.008729610443115376
4.66,2.5842004887538006,0.419336677377246,8.05523569415815,0.0025999388273427,0.0010155552154708,0.0077833572909118,0.0024218134683587,0.069759008649224,34.0,4.4480863,-0.21191373825073256,0.21191373825073256
6.3500000000000005,1.529319165851566,0.2775197040402892,8.519378032704427,0.0126220516045923,0.001217875064671,0.0096665159566668,0.0043884273532728,0.0480674299336273,35.0,6.491139,0.1411389350891108,0.1411389350891108
6.49,0.9877962086969302,0.1566846111652406,8.050830138828308,0.0142786314227941,0.0008782428519517,0.0063780147095645,0.0056051633904261,0.0413255087186147,36.0,6.803194,0.3131940460205076,0.3131940460205076
3.37,1.532609483632263,0.1695870508037209,6.3941235492808906,0.0027522659255031,0.0008528907984039,0.0059634360596994,0.0050292212131328,0.0761755408898758,37.0,3.30345,-0.06654989242553722,0.06654989242553722
6.890000000000001,1.563686548129872,0.2620002051133046,9.423229558783737,0.0206532806895458,0.000763645878055,0.0053245293244608,0.0029146766309215,0.0596638522772988,38.0,6.93617,0.046170101165770916,0.046170101165770916
4.42,1.612191259626852,0.2056278973874879,7.206506707918382,0.0028863479216683,0.0008328695383106,0.0070879632357736,0.004050372273616,0.0768256806221734,39.0,4.5277853,0.10778530120849616,0.10778530120849616
4.82,2.373803205431405,0.4234705278347626,8.85663141171672,0.0134208173864568,0.000885557034738,0.0073359560869561,0.0020911892904915,0.0675183052592507,40.0,4.763859,-0.05614120483398466,0.05614120483398466
4.44,1.1308413657163334,0.1422705735364982,7.08797657829348,0.0030101640281178,0.0010749809114793,0.0070198612703262,0.0075558907032009,0.0556858173765149,41.0,4.4608054,0.020805416107177344,0.020805416107177344
2.76,2.8938520166701047,0.4226179800915431,6.6534946512746025,0.0027498729360691,0.0008488359346879,0.0107426864019619,0.0020085182662971,0.0836355711458575,42.0,2.6486595,-0.11134053230285623,0.11134053230285623
5.13,0.8721956174521008,0.1173971422292651,7.225023221164953,0.0026385307777123,0.0013068392323848,0.0067698740960986,0.0111317805223991,0.0515634414730327,43.0,5.2268286,0.09682857513427745,0.09682857513427745
4.18,2.858840120416801,0.4725653741550422,8.000069465288352,0.002934126641558,0.0011200535288752,0.0078792785302233,0.0023701557239732,0.0617807754517649,44.0,4.36163,0.18162996292114286,0.18162996292114286
4.79,1.6665925135925088,0.2452184844987501,7.9180335866911555,0.002777796234192,0.001176083284761,0.0079354780611216,0.0047960629165824,0.065325545271043,45.0,4.785475,-0.004525222778320348,0.004525222778320348
6.82,1.4282308296493662,0.2397395150866183,8.769715464511066,0.0213226364456477,0.0013133544554288,0.0055550077752148,0.0054782560541848,0.0545521503649743,46.0,6.9433303,0.12333028793334933,0.12333028793334933
4.44,1.1592067352015707,0.1405273674854471,6.898051250296449,0.0026209305998674,0.0009435617988887,0.0085069159287873,0.0067144344127277,0.0584856921193969,47.0,4.5741158,0.13411575317382773,0.13411575317382773
4.49,1.3838993432065625,0.1899247035860742,6.545687728175624,0.0027244927115027,0.0009041296156361,0.006001382515191,0.0047604634563293,0.0570939796964635,48.0,4.151152,-0.3388478660583498,0.3388478660583498
4.8,1.6880796685332646,0.2736912448880587,8.543503501195602,0.0086858542977672,0.0006806224610682,0.006172950946194,0.0024868258349288,0.0550846101261284,49.0,4.8462763,0.046276283264160334,0.046276283264160334
4.71,2.1070386024365813,0.3187055776852339,8.434113420983559,0.0029466724160307,0.0008497996106097,0.0069076146654247,0.0026664095875431,0.0747871649647032,50.0,4.733775,0.023775138854980504,0.023775138854980504
3.99,1.5126931106981258,0.1744153382148928,7.001639523109519,0.0028977307019617,0.0011227526607243,0.0107684616940901,0.006437235771683,0.0765874484164959,51.0,3.9746733,-0.015326728820800994,0.015326728820800994
4.67,2.429256337525934,0.3796475889327065,8.242182602636074,0.0027424798265576,0.0010117715806224,0.0059286445260529,0.0026650283248255,0.0670482579927618,52.0,4.648221,-0.021778984069824148,0.021778984069824148
3.36,1.1652019166618572,0.1397366070258541,5.784864112106357,0.0027087750316735,0.0011059750780963,0.0065664247612995,0.0079147124989018,0.0526904895701303,53.0,3.623156,0.26315607070922864,0.26315607070922864
4.43,2.04816421503598,0.3208422404528808,7.499301475879653,0.0028482418262696,0.0011788879723015,0.0112600144571972,0.0036743539970395,0.072062739389828,54.0,3.9313467,-0.49865334510803194,0.49865334510803194
5.3,1.2326473660544923,0.1765441204241823,7.242488771398561,0.0026901072228248,0.0011235287654377,0.0066203560686357,0.0063640111966021,0.0539275085990365,55.0,4.8537264,-0.44627361297607404,0.44627361297607404
5.97,1.348126490541397,0.2152896025118449,8.1798332192007,0.0092123835229122,0.0008500928184739,0.0049890312949545,0.0039486013472416,0.0574819171059656,56.0,5.958644,-0.011356086730956783,0.011356086730956783
2.85,3.0910370922900525,0.4517800998774375,7.651148683326945,0.0024777499315151,0.0010724971211656,0.0077335261698405,0.0023739361673581,0.0750624083016728,57.0,2.8356056,-0.014394378662109464,0.014394378662109464
2.57,3.1582056729014045,0.4438511399697374,7.054557088417811,0.0027272291761791,0.0013144021957251,0.0063902158270741,0.0029613581545682,0.0855574522561962,58.0,2.6502976,0.08029764175415055,0.08029764175415055
6.92,1.4333867123505195,0.240327072894782,9.375875943184296,0.0235087662662956,0.0012322904608601,0.008849085434516,0.0051275557135091,0.0622858222370668,59.0,7.02032,0.10031993865966804,0.10031993865966804
